A0327	Baq pỏq chỏasīa pa sỏq lî gỉ hûosī baq ja pỏq da.	A silent man is the best one to listen to.			❌						
A0328	Dûoı kóacāo hı rảı pa bủ bỏq lêaqbīe go máq jéaqcāo da.	No matter how long the winter, spring is sure to follow.			❌						
A0329	Kảqgāı baq gảmā rào sıa dảqmōa póhō bẻq da.	A camel never sees its own hump.			baq						
A0330	Chỏaqfā pũ sãqchīo jí Fárāqsēgūa da.	I visited France three times.			❌						
A0331	Gỉ séoqtūe rào níchāq da.	The weather is good today.			❌						
A0332	Cả mâ jỉa rủqshūa na jîa tảo jí hı rảı da.	Whether it will rain conditions what I'll do.			✔️						
A0333	Chẻo hẻo púqhō lî dủq chủq ja pỏq ja hảq da.	They differ in what food they habitually eat.			❌						
A0334	Shẻ jêq tảo jí da.	I would have done the same thing.			❌						
A0335	Bủ dủa jí hûaqchō hó baq kảfē rı baq chảı da.	I don't know whether he prefers coffee or tea.			❌						
A0336	Dủ pỉao lú dỉe súq hóa da.	Your suggestion seems complex.			✔️						
A0337	Pủ dủashō jí lû pỉao Fárāqsētōaq da.	I noticed that the French language is complex.			✔️						
A0338	Jảq pủı lú dẻq hó hóa da.	He can do a lot of things.			✔️						
A0339	Mả shảo súq pâı súq jí moq.	Do you want to be my friend?			✔️						
A0340	Chỏq jí sa pỉanō ru sa gỉtā da.	I use a piano and a guitar.			?						
A0341	Pỏaq lũı shía da.	The glass has broken.			✔️						
A0342	Cả pỏaq hı rảı shía moq.	What broke the glass?									
A0343	Mủqdōa súq cu jí sa shỉabīo sảhēq nảo ba.	 me a glass of water.			❌						
A0344	Dỉa lảqcāı súq ba!	Be less loud!			❌						
A0345	Mả tỉao ní jảkē pójī sủetā moq.	Does this jacket suit my sweater?			✔️						
A0346	Shảo gẻq jí sa lủ dẻ ru pảırūo ru kỉaı da.	I want to meet someone pretty, kind and caring.			❌						
A0347	Tỉshūe rı tỉshāı súq moq.	Are you staying or leaving?									
A0348	Bủ chỏ jí rîe jí baq pỏqmē da.	I don't like being in the middle of a crowd.									
A0349	Tủa pảq súq sa nỏqgī düao ra müaı na máq ba.	Add tasty things that are sweet and/or umami to (it).			❌						
A0350	Rảqmōı súq lû lủı tảo súq hı rảı ba.	Think about what you've done.			✔️						
A0351	Shỉqgāı súq ní shỉqgī rủa ba.	Smell this fragrant flower!			✔️						
A0352	Jỉa lẻo kủq jí máq nò mí Tỏaq da.	I'll try to say it in Toaq.			❌?						
A0353	Tủao, m… jủa da.	It's a little, um… weird.			✔️						
A0354	Bủ pủ mỉu jí jîa ní da.	I didn't think this would happen.									
A0355	Mả tảochō mỏı súq dêoqsōı moq.	Do you like to think about debating?									
A0356	Pósūq lỉqpāo pa lẻo tủa sỉ súq hó da.	Your mom is trying to get you to pay attention to her.			✔️						
A0357	Mả kảqgāı súq jí moq.	Do you see me?			✔️						
A0358	Dủe hı shỉ tỏa moq.	What word is correct?			✔️						
A0359	Shỉ lú mảı jẽo jí hóa da.	There is one thing I truly love.			?						
A0360	Déo pïa hóa jí bı gủ hó da.	The children who are my siblings are two in number.			✔️						
A0361	Gú pa chẻo lủı rủao da.	The two have forgiven each other.			✔️						
A0362	Sảq mí Dủagī Sỉmī da.	The Wise Monkeys are three.			❌	✔️					
A0363	Shảq sa sảq nủı shủao pójī bủajīo da.	There are three little birds in front of my house.			✔️						
A0364	Pảq go tu nỉaq sa jỏ cảo da.	Every year has four seasons.			❌						
A0365	Dẻq kảqgāı tu pỏq lû jỏ ní tủıfūa da.	Everyone can see that there are four chairs here.			✔️						
A0366	Hẻ pảq go baq mủq sa fẻ chẻı da.	A hand has five fingers.			baq						
A0367	Kảqgāı jí sa fẻ bảobāo da.	I see five dogs.			✔️						
A0368	Cỉ pỏq tì chíejīo da.	There are five people at school.			✔️	✔️					
A0369	Lủı nỏaq jí cu sa cỉ kủepāq da.	I have read six chapters.			?						
A0370	Kảı súq sa dỉaı gỉ kủqtōaı ba.	Write at least seven good sentences.			✔️						
A0371	Dỉaı póq süaı ru nïtī da.	There are seven people who are fast and are here.			✔️						
A0372	Mả kảqgāı súq róaı shủao moq?	Did you see the eight birds?			✔️						
A0373	Róaı chỉenīq pa lẻo chỏakōy da.	The 8 students try to voice chat.			✔️						
A0374	Sóa pa nẻı rı jỏ moq?	Are there nine or four helpers?			✔️						
A0375	Mủaqtūa náq sa nẻı sỏıchē päıgīq	The man killed nine enemy soldiers.			?						
A0376	Mí Gúhēı Tẻoq pa jảq gỉ!	Twenty Questions is awesome!			✔️						
A0377	Shẻo tủa rỉoshō jí go róaıhēı kủnē da.	I regret boiling the 80 dogs.			❌						
A0378	Rủırēo séoq da.	The sky is gray.			✔️						
A0379	Sárālīa pa sảo nảogūaq da.	Australia is a big island.			?						
A0380	Chỉ hó gêaq baq sủhū da.	They believe that pigs are dirty.			baq						
A0381	Mả sủq ní moq.	Is this you?									
A0382	Sa sủao pa lủ bủ dủa súq hóa da.	There is something important that you don't know.			✔️						
A0383	Sỉachōa ba.	Silence!			?						
A0384	Sẻa jĩa hó bìe gûaı hó da.	He will relax after he works.			✔️						
A0385	Sẻa súq nãı ba.	Rest now.			✔️						
A0386	Rào tu jỏa bı shỉchīo fả jí kúejīo da.	Every week I go to the library once.			?						
A0387	Shỉchīo rào tu chảq tâo jí hóq da.	Once every day I do it.			?						
A0388	Pủ gủchīo sỉqtūa jí máq da.	I cleaned it twice.			✔️						
A0389	Tu gủ pỏq pa hẻ gủchīo chẻo gẻq da.	You always meet twice.			❌						
A0390	Hẻ chỏ hó baq chảı da.	He likes tea.			baq	✔️					
A0391	Dỉe jí lûaq súqjī lúaqgō ka.	I hereby suggest we play Go.			✔️						
A0392	Hủaq sủaı súq jí da.	You're faster than I am.			?						
A0393	Kỏ shỉ hó póq lî chủı tỉshā da.	He was the first person to arrive.			✔️						
A0394	Pủa gẻq jí súq da.	Pleased to meet you.			✔️						
A0395	Dảqjāq bủ gẻq da.	Long time no see!			✔️						
A0396	Rào jíachāq bı dủaı jí lî tỉshāı chũı da.	Tomorrow I have to leave early.			❌						
A0397	Rào jíachāq bı dủaı chủı tỉshāı jí da.	Tomorrow I have to leave early.			❌						
A0398	Bủ tảoshāo dảqfāı fả jí da.	I don't intend to go often.			✔️	✔️					
A0399	Tảoshāo bủ dảqfāı fả jí da.	I intend not to go often.			✔️	✔️					
A0400	Tảoshāo dảqfāı bủ fả jí da.	I intend to often not go.			✔️	✔️					
A0401	Bủ dảqfāı tảoshāo fả jí da.	I don't often intend to go.			✔️	✔️					
A0402	Dảqfāı bủ tảoshāo fả jí da.	Often I don't intend to go.			✔️	✔️					
A0403	Dảqfāı tảoshāo bủ fả jí da.	Often I intend not to go.			✔️	✔️					
A0404	Mủaomē rèı búajīo da.	The house is surrounded by forest.			?						
A0405	Rẻı sa mủaomē búajīo da.	The house is surrounded by forest.			✔️						
A0406	Tỉaqrēo pójī kỉaq da.	My hair is brown.			✔️						
A0407	Ní bỉo pa, pỏjī rı pỏsūq moq.	This cup, is it mine or yours?			✔️						
A0408	Sủe góıchē jí lî bủ pỉe ja dỏ bírā da.	The doctor asked me not to drink beer.			?						
A0409	Jảq bủ chỉ jí da.	I don't believe it at all.			✔️						
A0410	Lú bủa hóa Júqgūo pa, hủaqpūı gígā da.	The inhabitants of China are more than a billion.			❌						
A0411	Mỉu mýı tûq dỏetīao súq zâı mýı pó ja da.	We consider you our only hope.			✔️						
A0412	Shè nôaq súq ní bı mỏınīeq súq da.	If you're reading this, then you're dumb.			✔️						
A0413	Shỉ mí Jỏe roı hó da.	Joe and he are one and the same.			✔️						
A0414	Mả tỏaqdēq súq mí Tỏaq moq.	Do you speak Toaq?			✔️						
A0415	Lî chảocāq ja rảı sa gủsīoq pa jảq fủı da.	Riding a bicycle is very easy.			✔️						
A0416	Nỏa lî nỏaq ja cu ní kủe da.	It's difficult to read this book.			✔️						
A0417	Nỏa lî sỉ hó ja rảı na jí da.	It's difficult for me to have his attention.			✔️						
A0418	Nỏa mủıdūa lú kủq hó hóa da.	It's difficult to understand what he says.			✔️						
A0419	Mả fủı go súq lî nỏaq baq Jủqgūo lảı moq.	Is it easy to you to read Chinese characters?			baq						
A0420	Ha ha, mả jẻo hóq moq?	Ha ha, is that true?			✔️						
A0421	Bủ dủa jí. Keo rủaq hó ku hóq jí ★ da.	I don't know. But this is what he told me.  [ruaq3?]			?						
A0422	Bủ cảıdūa jí hóq. Je, dảı bỉa hó da.	I'm not certain. Maybe he's ill.									
A0423	Tảochō jí to ru lî nỏaq to lî lủaıkūq da.	I like to do both reading and telling jokes.									
A0424	Jỉa hảqsūe jí to ra gálōnūeq to bákānūeq.	I will order either chicken or beef, or both.			❌						
A0425	Hảqbāı jí to ru sa tủzȳ rào níchāq to sa pỉcā rào jỉachāq nha.	I'll cook soup today, and pizza tomorrow.									
A0426	Dủq pỉe súq to rı cháı to káfē moq?	Do you (habitually) drink tea or coffee?			❌						
A0427	Sa dỏ bı chủfāq chủq jí dó da.	I'm eating something right now.			✔️						
A0428	Tu rảı tï hóa níjāo bı bủ kảqsī súq ráı ba.	About everything that's over there: don't look at it. 			✔️						
A0429	Pủ kỏe mí Chảq ní ta lî tủa lủe ja pỏq ja jỉq da.	Chang picked that one for being yellow. 		✔️	❌						
A0430	Shảo jí lû sıa rảı pa kảqgāı jí.	I want nothing to see me.			✔️						
A0431	Mỉu mí Sảrā bûaq súq lî ja dỏ bı tủa dủa dó hó.	Sarah thought you failed at alerting her.			❌						
A0432	Chủo ní hı rảı moq.	What is this for?			✔️						
A0433	Hẻ chỏq há ní chà hı rảı moq.	How to use this?			❌						
A0434	Mỉu dảı jí hóq da.	I think it is possible.			✔️						
A0435	Mỉu jí dâı hóq da.	I think it is possible.			✔️						
A0436	Mỉu púqhō bû dảı hóq da.	They think it's not possible.									
A0437	Mả mỉujēq súq jí moq.	Do you agree with me?			✔️						
A0438	Lẻ jỉa bủ jảı hó da.	He probably won't be happy.			✔️						
A0439	Dủ bủ lẻ hóq da.	That seems improbable.			✔️						
A0440	Lẻ jỉa bủ fả hó da.	She probably won't go.									
A0441	Mả rảq máq jí moq.	Is it related to me?			✔️						
A0442	Mả dẻq kảqgāı súq pó jí ga bủajīo moq?	Can you see my house?			?						
A0443	Mỏı dãqfāı súq. Je gỉ hóq.	You think a lot. That's good.			✔️						
A0444	Gủaı jãq baq mỏrī da. Jảq dảqfāı mão hâo da.	Ants work very hard. Very frequently as well.			baq						
A0445	Tỏechūo máq da. Ru lỏı jí baq hảo.	It's a knife. And I hate those.			baq						
A0446	Pủ gảı níaı tî jí da.	The animal perceived my presence.			✔️						
A0447	Bủ jảq dảqfāı mủ chỏq ní tỏa da.	This word isn't very frequently used.			✔️						
A0448	Nủo hó dùoı sa chảq fẻ bũ cà jâq jảq nủokūaı hó.	He hasn't slept for five days, causing (him) to be very very tired.		✔️	❌						
A0449	Shè tâı súq bı hỉoq jí da.	If you win, I'll be proud.			✔️						
A0450	Shẽ rủqshūa bı, bủ fả jí da.	If it rains, I won't go.			❌						
A0451	Jỉa nủo súq tì hı rảı moq.	Where will you sleep?			?						
A0452	Bủ chỏ jí pósūq sẻ tủa nỏ kıo bủ dủe kı.	I don't like your translation ((it) isn't correct)			❌						
A0453	Mả dẻq hảo súq kıo lîaı ȷa kı moq?	Can you do it(swim)?			✔️						
A0454	Rào púchāq, ju bủ gỉ hóq, bı chủq jí sa pủı da.	Yesterday, which incidentially wasn't good, I ate alot.									
A0455	Gảq hó jí chê chỉe tì Másāchūsēcī rào kónīaq… gủbīqsāq, ju rủemōaq jí da.	She and I studied together in Massachusetts in… 2003, I think it was.									
A0456	Súq pa to ru pủ bỏnūe, ju chỉaı na, to beı hỉoqkūq, ju shủaınū dủahūı da!	You not only took it, which is wrong, you also *bragged* about it, which is plain foolish!			❌						
A0457	Tủa tỉrīu súq máq lú tỉnīqdūa súq hóa na sũejī ka.	Return it to where you found it, please.			❌						
A0458	La chỉo bı chẻ chảocāq jí.	I repeat: I am a chauffeur.			?						
A0459	Lỏı jí baq nỉ, la củakūq da.	I hate these things, *in response*.			?						
A0460	Kỏychēo súq roı jí ba.	Let's talk.			✔️						
A0461	Mí chảq roı póhō pỉa pa chẻo lủaqgāq.	Chang and his sibling play with each other.			✔️						
A0462	Mảı púqjī súq hu mí Hỏemāı da!	We love you Solpahi!			✔️						
A0463	Bủıfā súq hu sháohūı ba!	Leave, wicked ones!			✔️						
A0464	Mả của líqhō cu shô fẻı ȷa moq?	Did she respond by getting angry?			✔️						
A0465	Mủqdōa súq cu jí gu fóq ba.	Hand me the phone.									
A0466	Dẻq tẻq jí sa pủı nủaı ta mûaqtūa go hó da.	I can pay a lot of money for killing him.			?						
A0467	Tảkū jí lî chủq ra nủo.	I plan on eating or sleeping, or both.			✔️						
A0468	Shảo hó fâ hó jéarīaq rào níchāq ro rào jíachāq.	He wants to go to the market either today or tomorrow.			❌						
A0469	Jỉa chảocāq súq gúsīoq ro ríochāo	You will ride the bike or (pilot) the airplane.									
A0470	Mả tủe dẻoqsōı pó lâqcāı súq roı pósūq pỉa moq?	Was you and and your sibling being loud an argument?			tue						
A0471	Tủe jảı tu lủ tủe hóa chûq jí da.	My eating is always an event of being happy.			tue						
A0472	Bủ kỏ shỉ jí méo.	I am not among the first of those who are sad.			❌						
A0473	Tu lủ sỉ hóa hoı kỉq pa chỏ máq da.	All those who watched the aforementioned movie liked it.			✔️						
A0474	Tu sï hóa hoı kỉq pa chỏ máq da.	All those who watched the aforementioned movie liked it.			✔️						
A0475	Tảq shảo dẻdūo jí da. Mả lủsū súq moq?	I want to dance. Do you?									
A0476	Mả fỉeq go ní ku súq moq.	Is it you who created this?			✔️						
A0477	Chủq hó ku shámū da	It's an apple that he ate.									
A0478	Kảqgāı jí ku sa shủao	A bird, is what I saw.									
A0479	Beı bũ jỉa nỉqgūo kủq jí cu súq da!	I will *not* tell you again!									
A0480	Mả mỉu súq jêı hó mí Chảq moq?	Do you think he is Chang?									
A0481	Bủ jêı hó jí da.	I am not him.									
A0482	Bủ hỏ jí da.	I am not him.									
A0483	Nỏ ní kủqtōaı mí tỏaq da.	This sentence is in Toaq.									
A0484	Chỏakūq súq sa rảı nò híqlītōaq ba.	Say something in english.									
A0485	Tủao sủaı hó.	He isn't very fast.									
A0486	Kỏe súq sa tỉao ba.	Pick something appropriate.									
A0487	Kỏe súq sa shỉ tíaı lî hỉe ba.	Choose one of the boxes for you to carry.									
A0488	Mủı hı rảı shú ‹ sủetā › moq.	What does "sueta" mean?									
A0489	Mủı go hóı tỏa sa gủ da.	That word has two meanings.									
A0490	Nỉqdāo hı rảı moq.	What's news?									
A0491	Nîqdāo sıa rảı pa gỉ nỉqdāo da.	No news is good news.									
A0492	Shú kẻq bı mả kủqbūaq súq shú tẻq moq?	About "keq": did you mean to say "teq"?				✔️					
A0493	Jẽojēo kủqbūaq jí shú tẻq da.	Indeed, I meant "teq."				✔️					
A0494	Tẻqgūaı súq hı rảı moq.	What is your job?				✔️					
A0495	Tẻqgūaı jí kîaı ja baq gẻopōq da.	I care for the old (for a living).				✔️					
A0496	Jảq fỏıcā pó pósūq tẻoq.	Your questions are very boring.				✔️					
A0497	Mả tẻoq ní moq?	Was that a question?									
A0498	Dảqfāı mỏı súq cúaq dẻ ba.	Think often about beauty.		✔️		✔️					
A0499	Củaq rẻq hı rảı moq?	What is it to be human?									
A0500	Tủoq ní shỉ cẻa da.	This bag is heavy.				✔️					
A0501	Tủoq ní pủq cẻa da.	These bags are heavy.				✔️					
A0502	Kảqgāı ba, nỉjāotī pójī pảı da.	Look, here is my friend.									
A0503	Jí ru pójī nảqpīa pa jỏe lủaq shảhā da.	My brother and I are skilled at playing chess.									
A0504	Pójī lỉqpīa pa gỏıchē da.	My sister is a doctor.									
A0505	Chẻ chảocāq jí baq tảsī da	I'm a taxi driver.									
A0506	Tỉ póhō fủ chíejīo da.	His son is at school.									
A0507	Tỉ hó núofūa kùı bîa hó da.	He's in bed because he's sick.									
A0508	Bủ chủqkūaı jí, keo pỉekūaı jí da.	I'm not hungry, but I am thirsty.									
A0509	Jảq gẻo nảqrēq hó da.	He is a very old man.									
A0510	Jảq gẻo lỉqrēq hó da.	She is a very old woman.									
A0511	Bủ dẻ ní pủq tủıfūa keo tủa fỏaq máq da.	These chairs aren't pretty but they are comfortable.									
A0512	Séoqtūe pa cả lỏq rào níchāq da.	The weather is making it hot today.									
A0513	Dủı rẻoq tîshō súq da.	You showed up too late.									
A0514	Pójī chủa pa shủ ‹ Hảnā › da.	About my name: it's "Hana".									
A0515	Tỉo gẻo súq moq.	How old are you?									
A0516	Chẻ súq hı rảı moq.	What is your job?									
A0517	Chẻ chỉetūa jí da.	I'm a teacher.									
A0518	Sỏqchō súq hı rảı réokāq moq.	What's your favorite color?									
A0519	Sỏqchō jí mío réokāq da.	My favorite color is blue.									
A0520	Kỏa pójī mủq da.	My hands are cold.									
A0521	Bủ tỉ máq Húsōnā gủa da.	It is not in the United States.									
A0522	Jỏe lỉaı hó da.	He swims well.									
A0523	Jẻı hı rảı pósūq chủa moq.	What's your name?									
A0524	Shủ ‹ Mẻrī › pójī chủa da.	My name is Mary.				✔️					
A0525	Pủ jỉu jí tì Kánādāgūa da.	I was born in Canada.									
A0526	Mả gỉlīe pósūq pủq pảo moq.	Are your parents doing fine?									
A0527	Bủ jảq gỉ ní chỏaqjīo da.	This hotel isn't very good.									
A0528	Kùı hı rảı bı nủ chỏaıjāq máq moq?	Why is it that expensive?									
A0529	Tỉ pósūq pảı hı rảı moq.	Where are your parents?									
A0530	Tỉ hó náokūa da.	He is in the bathroom.									
A0531	Mả Jủqgūo pósūq pảı moq.	Is your friend Chinese?									
A0532	Jẻo Jủqgūo hó da.	He is indeed chinese.									
A0533	Nỉe kámērā pójī cẻa da.	The camera is in my bag.									
A0534	Mả kủorēo pósūq gủsīoq moq.	Is your bike black?									
A0535	Mí Lỉsā pa hủsōnā da.	Lisa is American.									
A0536	Mỉ Hỉkārū jí da.	I'm Hikaru.									
A0537	Bủ chủfāq kảqsī jí tíbī da.	I am not looking at tv right now.									
A0538	Gỉ sẻoqtūe nãı da.	The weather is nice now.									
A0539	Bủ rủqshūa da.	It didn't rain.									
A0540	Lủaq chũfāq déo tì tíeq da.	The children are playing on the path right now.									
A0541	Chủfāq lảo hó tîshō púıchāo da.	He is waiting for the bus to arrive.									
A0542	Chủq hó sa shỉ shảmū da.	He eats an apple.									
A0543	Lảo jí tî sa pỏq da.	I'm waiting for some people to be here.									
A0544	Sa pỏq pa lủ lảo jí tî hóa da.	About some people: I await  their presence.									
A0545	Lủ mảı jí hóa ceı súq da.	You are such that I like you.									
A0546	Tủı bũ súq tóqfūa ba.	Don't sit on the table.				✔️					
A0547	To ru beı sỉaq to bủ lỉo da.	This is the RIGHT direction, not the left one.				✔️					
A0548	Mả dỉ tủa rỉa jí chúao moq.	Am I allowed to open the window?				✔️					
A0549	Mả dẻq tủa rỉa jí chúao moq.	Am I able to open the window?				✔️					
A0550											
A0551											
A0552											
A0553											
A0554											
A0555											
A0556											
A0557	Pủ tủa jẻaq dỏq hó póhō jỏqkīaq da.	He cut his hair.									
A0558	Pủ dủasūe mảnē mảo tảoshāo fả jí hó da.	I asked him whether he intended to go as well.									
A0559	Pủ dủasūe jí hó mâ mảo tảoshāo fả hó da.	I asked him whether he intended to go as well.									
A0560	Mả dủe pójī kủqtōaı moq?	Are my sentences correct?									
A0561	Chẻo púqhō lî ja dỏ bı dủa ja rảı chûfāq rủaqhūı dó da.	They know that each other is lying.									
A0562	Fỉeq sa pủı tỏaqpōq sa tỏa.	Many Toaqians create words.									
A0563	Shẻo jí lî pủ rủo ja rảı hı rảı da.	I'm sorry for my behavior.									
A0564	Shảı mẻo súq ba.	Stop being sad.									
A0565	Kảqsī jí sa kỉq rào nídāq.	I'm watching a movie now.									
A0566	Bủ tẻoqkūq kùı hı rảı moq?	Why don't you ask?									
A0567	Pủ tẻoqkūq jí cu hó mó «mả tỉaq baq mủao moq?» teo da.	I asked him "Are trees brown?"									
A0568	Lủı bẻo mỉu jí da.	I've changed my mind.				✔️					
A0569	Pủ bẻo súq kîaqrēo.	You turned red.				❌					
A0570	Mủa kủqtōaı mó Pủ bẻo súq kîaqrēo teo da.	"You changed my mind" is an examplr sentence.				❌					
A0571	Kảı súq sa mủa la sủe ba.	Write an example please.				❗					
A0572	Pủ jủoq rủaq ★ súq jéo hó da.	You should have told him the truth. [ruaq3?]				❗					
A0573	Jủoq bủ mẻo jí kèorū jêojēo mẻo.	I shouldn't be sad but I indeed am.				✔️					
A0574	Tảodūa gủsīoqfā súq, mã jẻo moq.	You know how to bike, isn't it?				✔️					
A0575	Púqhō pa chẻo bủ bỉaq dẻoq da.	They don't communicate enough.				✔️					
A0576	Lẻo chẻo dẻoq tu pỏq ba.	All people should try to communicate.				❌					
A0577	Tỉo sảo máq moq.	How big is it?				✔️					
A0578	Bủ dủa jí tîo sảo máq da.	I don't know how big it is.									
A0579	Co rảı pa mu rảqdūa súq moq?	How much do you know?									
A0580	Dủa jẽo jí dûa súq co rảı da.	I do know how much you know.									
A0581	Hỉaı súq kùı hı rảı moq.	Why are you laughing?									
A0582	Pủ kủq hó mó « Gẻqkūaı jí pójī lỉqpāo da » teo da.	He said «I miss my mom»									
A0583	Chỏa súq dĩa lảqcāı ba.	Talk less loudly.				✔️					
A0584	Chỏa súq jẽaq mẻoq ba.	Talk more slowly.				✔️					
A0585	Chủfāq mỉeq jí nê bủaı ja rảı tóqfūa da.	I'm measuring the length of the table.		✔️							
A0586	Chủfāq mỉeq nẻ bủaı jí tóqfūa da.	I'm measuring the length of the table.		✔️							
A0587	Rỏq súq kùı hı moq.	Why are you crying?		✔️							
A0588	Hè tôe há baq kẻpā bı rỏq da.	Cutting onions causes weeping.		✔️							
A0589	Rào mûaqshō hó bı, hảı lủı tảo jủq củe púq lủaıchē da.	By the time of his death, the clowns had already taken power.		✔️							
A0590	Mả bỉaq dảqjāq nủo súq moq.	Have you slept long enough?		✔️							
A0591	Sỉu mủ nỏqsē baq sẻpē baq gỏsō da.	The taste of snake is similar to that of chicken.		✔️	!	!					
A0592	Nîqdāo sıa rảı pa gỉ nỉqdāo da.	No news is good news.		✔️		✔️					
A0593	Chỉa jí lî sỏa súq da.	I need your help.		✔️							
A0594	Shỏe sỏa súq jí súq ba.	Let me help you.		✔️							
A0595	Shỏe súq sôa jí súq ba.	Let me help you.		✔️							
A0596	Shỏ déo sûaıkōı shỏı jẻaq tỉjāo da.	The child ran away screaming.		✔️							
A0597	Tủa sỉq súq múq ba.	Clean (your) hands.		✔️							
A0598	Kỉejīshē hẻaqdōa súq kéaqsāı jí ba.	Please, hand me the salt.		✔️							
A0599	Tảq rủaq fủ ní lỉqdēo súq da.	This girl said she was your daughter.		✔️							
A0600	Gỉ ní nỉaq ba!	Happy new year!		✔️							
A0601	Gỉ jíuchāq ba!	Happy birthday!		✔️							
A0602											
A0603											
A0604											
A0605	Mả shỏe dẻoq súq jí súq moq.	Do you allow me to talk to you?									
A0606	Tỉjāı jí súq da.	I'm happy you are here.									
A0607	Pủ chủı tủa dủa súq jí ba!	You should have told me sooner!									
A0608	Bủ hỉaorīeq jí ba.	I mustn't run away.									
A0609	Kủaq shẻo tủa gỉq fỏaq jí súq ka.	Sorry for making you uncomfortable.									
A0610	Sỏq hủı hı rảı lú tảo hó hóa moq?	What's the worst thing he has done?									
A0611	Mả sỏq hủı ku lî shỏı kủq ja dỏ cu sa dẻo moq?	Was yelling at a child the worst thing?									
A0612	Chỉaı da; pủ tảo hó hóq, keo bủ sỏq hủı da.	Wrong; he did that, but it wasn't the worst thing.									
A0613	Mả sỏq hủı ku lî mủaqtūa ja pỏq sa hẻo moq?	Was killing somebody (else) the worst thing?									
A0614	Sỏq hủı jẽo hóq, ão!  Keo bủ tảo hó da.  Chỉaı!	That would truly be the worst!  But, he never did it.  Wrong!									
A0615	Mả sỏq hủı ku lî hủıbōnūa ja pỏq moq?	Was stealing the worst thing?									
A0616	Dủe hóq da!	That's right!									
A0617	Pảq co shỉaq baq kủnē, shè rûaq shỉaq jí húoı moq?	How many legs does a dog have, if I say that the tail is a leg?									
A0618	Pảq go hó sa jỏ shỉaq da.	It has four legs.									
A0619	Chỉaı pó súq da.  Jẻo jô shíaq, keo dủe fê shíaq na shẽ hảo da.	You(r answer) is wrong.  It's true that there are four legs, but in this case it's correct to say there are five.									
A0620	Je, dủe jìe jí ku jô da.	Well, I think four is correct.									
A0621	Baq bỉrā pa, m, lủ… hẻ cả pîe há sa dủımē hỏa na rûo dủahūı há da.	Now, beer is, um… stuff that, when people drink too much of it, they act foolish.									
A0622	Káqdēqbū roı Hoáqbēaq, la chủa da.	The Blind Person and the Candle (this sentence is its name.)									
A0623	Bủ tảq shảo fảgāq hó, la củakūqsē da.	She doesn't want to tag along (this sentence is (her) reply.)									
A0624	Je, bủ fỏqcūa hó, tıu lẻ rảrā mủaq hó, la bủoq da.	Well, he won't answer the phone, so he's probably dead or something (this sentence is non-serious.)									
A0625	La hỉaodāırūaqsē na: dảı hẻq go tóaı hěa kásī da.	Warning: may contain trace amounts of nuts.									
A0626	Jủoq jẻaqdōa jí ku co nỏaı moq?	How much milk is it that I should add?									
A0627	Jỉchō láq pỏ shûashōe go cháı lỏq cu bío da.	I like the sound of hot tea being poured into a cup.									
A0628		The dog is 300 meters away.									
A0629	Pủıtūao ríaq lủ bủ lỉe lủı tỉ jí hóa da.	There are few places I haven't gone.									
A0630	Hẻ tẻqgūaı hó rào baq mỉochāq da.	He works on Sundays.									
A0631	Chỉa súqjī lî shỏ bỏ ja rảı sa nủaı da.	We need money.									
A0632		Really, you? (in response to a statement)									
A0633	Gủosīa tẻoqmōı súq tu pỏjī ba.	Never doubt me.		✔️							
A0634	Gủosā dủaı dủqhūaq cảıtāo gủaı há da.	Sometimes you have to work harder than normal.									
A0635	Dẻ tu pỏq da.	All people are beautiful.									
A0636	Shảı ba hu búoq!	Oh, stop it, you clown!									
A0637	Hu tu sủq, nỉqdāo hı pỏ súq moq.	To each of you, what's new about you?									
A0638	Nỉqdāo hı pỏ tu sủq moq.	What is new and is about each of you?									
A0639	Pủ hîefā hó céa jòı lûsū hó chĩo sa gủ tảmēa mảq da.	He brought the bags two at a time.									
A0640	Tỉeqbīao jí da.	I'm lost.									
A0641	Kảqsī mí Ảkārī sa pỏ áq ga nủoqfūaq.	Akari looks at her own reflection.									
A0642	Sỉ ba, je pảq sa sỉu pỏ baq hảkō ga hủohūa ní bỉo da!	Look, this mug has bear ears!									
A0643	Gủosīa têoqmōı súq sa pỏjī ba.	Never doubt me.		✔️							
A0644											
A0645											
A0646											
A0647											
A0648											
A0649											
A0650											
A0651											
A0652											
A0653											
A0654											
A0655											
A0656											
A0657											
A0658											
A0659											
A0660											
A0661											
A0662											
A0663											
A0664											
A0665											
A0666											
A0667											
A0668											
A0669											
A0670											
A0671											
A0672											
A0673											
A0674											
A0675											
A0676											
A0677											
A0678											
A0679											
A0680											
A0681											
A0682											
A0683											
A0684											
A0685											
A0686											
A0687											
A0688											
A0689											
A0690											
A0691											
A0692											
A0693											
A0694											
A0695											
A0696											
A0697											
A0698											
A0699											
A0700	Fả jí rào tu lỏachāq kúejīo da.	I go to the library every Sunday.									
A0701	Lỉechō jí lî kảqsī ja rảı baq fủaq da.	I like looking at pictures									
A0702	Nẻo sa pủı chảo ní chảotīeq da.	There are many cars on this road.									
A0703	Sủejī fâ súq pójī bủe ka.	Please come to my home.									
A0704	Mả pỏsūq ní cẻa moq.	Is this bag yours?									
A0705	Jảq lủaı hóı lủa da.	That's a very funny story.									
A0706	Pỉe jí rào tu dỉosīao sa kảfē da.	I drink some coffee every morning.									
