A0730	Chỏ súq hı rẻo moq.	Which color do you like?								
A0731	Chủfaq chỉetao nháo da.	He is studying now.								
A0733	Jảqtuao dỏq ní sủeta da.	This sweater is a little short.								
A0734	Dỏq póho shỉaq da.	His legs are short.								
A0735	Lủı shûa sa rảı cháotıeq da.	Something has fallen on the road.								
A0737	Nảqfu sa dỉaı jí da.	I have seven sons.								
A0739	Tỉ sa bảoreo kảto sóaq da.	There is a white cat in the garden.								
A0740	Tủı sa bảoreo tẻıge múao da.	There is a white owl sitting on the tree.								
A0741	Pủ sỏa nháo sa bỉa kủne da.	She helped a sick dog.								
A0743	Jảq lỉu ní pủefuq da.	These shoes are very light.								
A0744	Lỉu pósuq cẻa da.	Your bag is light.								
A0745	Pỉe súq hı rảı moq?	What (thing) are you drinking?	✔️							
A0746	Hı rỉaq bı shảo súq fâ súq ríaq moq?	Which place [is such that] you want to go to the place?	✔️							
A0747	Mỏaq jí tî kúne hı kủa da.	I remember in which room the dog is.	✔️							
A0748	Mả nủo súq moq?	Are you asleep?	✔️							
A0749	Dủa máma mâ jảı bé da.	The mother knows whether the baby is happy.	✔️							
A0750	Mả mỏaq súq tî káto hı kủa moq?	Do you remember in which room the cat is?	✔️							
A0751	Tỉo sảo gúa moq?	How big is the country?	✔️							
A0753	Mả mỏaq sa tỉ tîo nỏqgı baq mảtu moq?	Does anyone here remember how delicious honey is?	✔️							
A0754	Tỉopuı élu moq?	How many are the elephants?	✔️							
A0756	Hỉa ní moq?	What’s this?	✔️							
A0757	Dủashao nháo hîa ní da.	They want to know what this is.	✔️							
A0758	Nảı chûq jí da.	(Now) I eat.	✔️							
A0759	Pủ kâqgaı nháo sa jủa da.	They saw something strange.	✔️							
A0760	Jỉa fâ jí méı da.	I will go to the mountain.	✔️							
A0761	Tỉa súq jío da.	You are behind the building.	✔️							
A0762	Dủa jí tîa súq jío da.	I know that you are behind the building.	✔️							
A0763	Sa rảı bı dủa jí chô súq ráı da	There is something I know you like.	✔️							
A0764	Dủa jí chô súq sa rảı da.	I know that there is something you like.	✔️							
A0765	Hı rảı bı dủa súq chô jí ráı moq?	Which thing (X) [is such that] you know that I like the thing (X)?	✔️							
A0767	Mỉ Sảra nháo da.	Their name is Sara.	✔️							
A0768	Tỉ mí Tỏmı hı rảı moq?	Where is Tommy?	✔️							
A0769	Dủa jí mî Sảra súq da.	I know that your name is Sara.	✔️							
A0770	Chỏ tu mỉ Jủlıa baq rủa da.	Every Julia likes flowers.	✔️							
A0771	Dẻ shú rỉaq da.	The word ‘rỉaq’ (place) is beautiful.	✔️							
A0773	Mả pủ kûq jí shú rủa moq?	Did you say the word ‘rủa’ (flower)?	✔️							
A0774	Pủ kûq jí mó« Chỏ jí súq da »teo da.	I said ‘I like you’.	✔️							
A0776	Chủq múy ba.	Let us eat.	✔️							
A0777	Nủo déo ba.	May the children sleep.	✔️							
A0778	Mả kảqgaı súq kúne moq?	Do you see the dog?	✔️							
A0779	Gỉ hı shảmu moq.	Which apples are good?	✔️							
A0780	Nủı shámu da.	The apple is small.	✔️							
A0781	Kủne ní da.	This is a dog.	✔️							
A0782	Chỏ míy súq da.	We like you.	✔️							
A0783	Jỉ ní da.	This is me.	✔️							
A0784	Sủq núo da.	The one who sleeps is you.	✔️							
A0800	Fảı jảı jí da.	I'm typical in being happy.								
A0801	Fảı tủoq ní pỉohea da.	This stone is typically heavy.								
A0802	Fảı mỉa pảı nháo da.	She is typical in being popular.								
A0803	Fảı hỉaq bỏ póq da.	The person is typical in being poor.								
A0804	Fảı lỉu líqdeo da.	The girl is typically light.								
A0805	Fảı lỉu náqdeo da.	The boy is typically light.								
A0806	Fảı chỏaıjaq ní da.	This is typically expensive.								
A0807	Fảı mẻoca níjao da.	That's typical in being sad.								
A0809	Fảı mỏınıeq súq da.	You're typically stupid.								
A0810	Lẻı jảı jí da.	I'm rare in being happy.								
A0811	Lẻı tủoq ní pỉohea da.	This stone is rare in being heavy.								
A0812	Lẻı mỉa pảı nháo da.	She is rare in being popular.								
A0813	Lẻı hỉaq bỏ póq da.	The person is rare in being poor.								
A0814	Lẻı lỉu líqdeo da.	The girl is uncommonly light.								
A0815	Lẻı lỉu náqdeo da.	The boy is uncommonly light.								
A0816	Lẻı chỏaıjaq ní da.	This is uncommonly expensive.								
A0817	Lẻı mẻoca níjao da.	That's rare in being sad.								
A0819	Lẻı mỏınıeq súq da.	You're uncommonly stupid.								
A0820	Gảq jí súq fâ ja pỏq búe da.	I go with you to the home.								
A0821	Gảq súq jí fâ ja pỏq búe da.	You come with me to the home.								
A0824	Mả jỉa gảq súq moq.	Will you join?								
A0827	Keo gảq jí nháo!	But I'm with him!								
A0828	Bủ dảı gâq fả jí da.	It won't be possible for me to go with.								
A0830	Mỉa dủa nháo da.	She knows a lot.								
A0831	Mỉa bủo nháo da.	He's ready for anything.								
A0832	Mỉa mỏe nãı jí da.	I'm feeling a lot of emotions right now.								
A0833	Jảq mỉa jí lî tỉ ja pỏq ja gủa rào sa rảı da.	I've been to a lot of countries at one point or another.								
A0834	Tủao mỉa súq lî kủq ja pỏq ja rảı jí da.	You've said a lot of things to me.								
A0838	Kủq nháo mĩa cả da.	He spoke, causing many things to happen.								
A0839	Hỉaq bỏ nháo da.	He doesn't own much.								
A0840	Hỉaq bỏ jí da.	I don't own much.								
A0841	Hỉaq mỉu súq da.	You don't have many opinions.								
A0842	Dủı hỉaq mỉu súq da.	You have too few opinions.								
A0845	Gảı jí sa hỉaq rẻobo da.	I see something with not many colors.								
A0847	Hỉaq dủa jí da.	I don't know much.								
A0886	Tẻ hỉao ní kủne da.	This dog is injured.								
A0887	Tẻ kảqgaı ní nủeq da.	This meat is seen.								
A0888	Tẻ gảı ní rẻq da.	This person was sensed.								
A0889	Tẻ kỏe dé da.	The beautiful thing was chosen.								
A0890	Tẻ kỏe dé sa pủı da.	The beautiful thing was chosen out of many things.								
A0891	"Tẻ kủq mó ""Pảı jí súq ba."" teo da."	".""You should be my friend,"" has been said."								
A0894	Kỏe jí súq túq pỏq lî mảı ja pỏq ja dẻ da.	I choose you, beautiful, out of all people, to love.								
A0898	Keo, hảı kỏe tảo jí da!	But, I have already decided what to do!								
A0907	Zảq sa pủaı mỏqsuta da!	A wild monster appears!		✔️						
A0908	Ní fỉeq bı zảo jí nháo da.	That creator I'm familiar with.		✔️						
A0912	Jỏe shỉy baq kỏnıq da.	Rabbits are good at disappearing.		✔️						
A0917	Mả tủzy baq nảosaı kẻso moq.	Is melted cheese a soup?		✔️						
A0940	Jủaı kùı tîsha sa rủaı nẻoq gòe túao mỉnu da.	Some people are serious because a certain noble Mx. will arrive in a few minutes.		✔️						
A0941	Cả củaı pó púı dỉao chúao da.	Many drops make the window wet.		✔️						
A0948	Sỏe ru shủeq ní zẻo kùı bû kỏaq máq da.	That fruit is sour and bitter because it is not ripe.								
A0961	Gỉq lẻ hôaı mỏaq róaqroaq sa pỏ súq da.	It's unlikely that grandparent still remembers something of yours.								
A0981	Nỏqrue kúochaı pǒ ní hảqrıaq na jìe jí da.	This restaurant's black tea is weak in flavour to me.								
A0991	Pỏ súq ní tỏese ka.	This slice is hereby yours.								
A0995	Pósuq tỏakue bı nảı chỏq nháo máq, ju bủ dủa jí nâı tỉ nháo hı rảı da.	As for your dictionary, he is currently using it (I don't know where he is now).								
A1001	Hỉa ke sủqpa kảqgaı moq.	What is it you are looking at?								
A0005	Bủa súq hı moq.	Where do you live?		✔️	✔️	✔️				
A0025	Chủq rào níchaq jí sa cỉe da.	I ate some fish today.		✔️	✔️	❓				
A0035	Dảqfaı chủqkuaı jí da.	It's often the case that I'm hungry.		✔️	✔️	✔️				
A0043	Shỏ dủa jí rào tu shỉ chảq sa da.	I learn something new every day.		✔️	❌	❓				
A0050	Mủoq máq baq shỉa da.	It's made of glass.		✔️	?					
A0053	Dảı jîa tỉ jí ríaq da.	I may be there in the future.		✔️	✔️					
A0092	Mả tảocho hủosı súq baq gỉaq moq.	Do you enjoy listening to music?								
A0093	Tảocho hủosı jí baq gỉaq jãq da.	I really enjoy listening to music.								
A0097	Chỏ jí shêa gẻı jí ıq hẻ nûo jí da.	I like the fact that when I sleep, I wear nothing.								
A0100	Tảocho chủq sa gẻo pỏq baq gủı da.	Some old people like to eat grains.								
A0116	Jẻa bỏ tì jéarıaq nháo sa hảq da.	He buys some food at the store.		✔️	✔️					
A0124	Bủ hủı hoı chỏaqjıo da.	The afermentioned hotel isn't bad.		✔️	✔️					
A0126	Baq ẻlu bı bủaı póho hủohua da.	About elephants: they have long ears.								
A0133	Bủ pû hỉo nháo jí da.	He didn't greet me.		✔️	!					Ilmen
A0135	Bủa nháo Mérıka da.	He lives in the Americas.		✔️	❌					Ilmen
A0136	Bủ dủa jí tî pójı fỏq hı da.	I don't know where my phone is.		✔️	✔️					
A0137	Mả lủı tỉduasho súq pójı fỏq moq.	Have you found my phone?		✔️	✔️					
A0138	Bủ jẻı pójı fỏq ní da.	This is not my phone.		✔️	✔️					
A0164	Tảo súq hı rào jíachaq moq.	What are you doing tomorrow?		✔️	✔️					
A0172	Jảq dẻ rúa ıq jỉe nháo da.	The flowers are very beautiful to him.			baq					
A0179	Lủereo baq mảoja da.	Bananas are yellow.			baq					
A0180	Mủqdoa súq lúereo jí ba.	Give me the yellow thing.		✔️	❌					
A0182	Chỏaq nháo jí rào pújoa da.	He visited me last week.		✔️	✔️					
A0195	Bủ pỉe déo baq kảfe ba.	May the child not drink coffee.		✔️	❌					
A0220	Kảqsı nháo baq pủao dùoı sa shỉ hỏra da.	He looks at clouds for an hour.		✔️	?					
A0234	Mả chỏ súq póho kủa moq.	Did you like his room?		❌	✔️					
A0235	Kủaq kỉe súq nháo ba.	Thank him.		✔️	❌					
A0236	Kủaq kỉe jí ka.	Thank you.		✔️	❌					
A0238	Kủaq shẻo jí ka.	I apologize.		✔️	?					
A0246	Fả míy sa kỉqjıo ba.	Let's to a movie theater.		✔️	✔️					
A0247	Bủ chỏ jí ní kỉq da.	I don't like this movie.		✔️	❌					
A0251	Dảqfaı sûo pójı jỉoqkea da.	My computer is often broken.		✔️	❌					
A0261	Dủa jí tâo jí hı rào lúechaq da.	I know what I did on Wednesday.		✔️	✔️					
A0268	Dủa jí tâo súq hı rảı rào léaqfıa lỏqcao da.	I know what you did last summer.		✔️	✔️					
A0272	Pảo lú lẻaqbua nháoa jí na sa sảq da.	My neighbors are parents of 3.		✔️	✔️					
A0273	Pảı pójı lẻaqbua jí da.	My neighbors are friends of mine.		✔️	✔️					
A0276	Tảq mảı súq ba.	Love yourself.		✔️	❌					
A0279	Mả mủıdua súq shú «tủa» moq.	"Do you understand the word ""tua""?"		✔️	❌					
A0282	Mả pảı nháo mí Lỉy moq.	Is he friends with Lee?		✔️	❌					
A0283	Mỏaq súq hı lủ rảq nháoa hoı chảq moq.	What do you remember of that day?		!	✔️					
A0286	Mả jẻı súq mí Lỉy moq.	Are you Lee?		✔️	❌					
A0291	Ní pa mẻa lú pảı nháoa jí da.	This is one of my friends.		✔️	✔️					
A0310	Gảq fả jí súq Méhıkogua nha.	I promise to go with you to Mexico.			?					
A0311	Hỉa ní moq.	What is this?			❌					
A0312	Mả chủa shú «Lỉy» súq moq.	"Is ""Lee"" your name?"			✔️					
A0317	Nỉode níjao nỉaı da.	That animal is cute.			❌					
A0320	Sỏqcho súq hı rảı baq shảmu roı baq pỉso moq.	What's your favorite out of apples and pears?			baq					
A0323	Dẻq kủq bébe shú «mảma» ru shú «pảpa» da.	"The baby can say ""mama"" and ""papa""."			✔️					
A0334	Aỏ tảo mao jí hóq da.	I would have done the same thing.			❌					
A0337	Pủ dủasho jí lâ pỉao Fáraqsezu da.	I noticed that the French language is complex.			✔️					
A0340	Chỏq jí sa pỉano ru sa gỉta da.	I use a piano and a guitar.			?					
A0341	Pỏaq lũı shía da.	The glass has broken.			✔️					
A0348	Bủ chỏ jí rîe jí baq pủı pỏq da.	I don't like being in the middle of a crowd.								
A0356	Lẻo tủa sỉ pósuq lỉqpao súq nháo da.	Your mom is trying to get you to pay attention to her.			✔️					
A0361	Chẻo lủı rủao gú da.	The two have forgiven each other.			✔️					
A0364	Mủ pảq tu shỉ nỉaq sa jỏ cảo da.	Every year has four seasons.			❌					
A0374	Nẻı rı jỏ sóa moq?	Are there nine or four helpers?			✔️					
A0376	Jảq gỉ Mí Gúheı Tẻoq da!	Twenty Questions is awesome!			✔️					
A0379	Sảo nảoguaq Sáralıa da.	Australia is a big island.			?					
A0382	Sa sủao pa lủ bủ dủa súq nháoa da.	There is something important that you don't know.			✔️					
A0383	Sỉachoa tu ba.	Silence!			?					
A0384	Sẻa nháo jĩe bìe gûaı nháo da.	He will relax after he works.			✔️					
A0391	Dỉe jí tâogaq míy réısoı ka.	I hereby suggest we play Go.			✔️					
A0407	Pỏjı rı pỏsuq ní bỉo moq.	This cup, is it mine or yours?			✔️					
A0408	Sủe góıche jí lî bủ pỉe ja baq bỉra da.	The doctor asked me not to drink beer.			?					
A0409	Jảq bủ chỉ jí hóq da.	I don't believe it at all.			✔️					
A0414	Mả tỏaqdeq súq Tóaqzu moq.	Do you speak Toaq?			✔️					
A0415	Jảq fủı châocaq ja baq gủsıoq da.	Riding a bicycle is very easy.			✔️					
A0416	Nỏa lî nỏaq ja ke ní kủe da.	It's difficult to read this book.			✔️					
A0419	Mả fủı súq lî nỏaq ja baq Jủqguo lảı moq.	Is it easy to you to read Chinese characters?			baq					
A0424	Jỉa hảqsue jí to ro baq gảlonueq to baq bảkanueq.	I will order either chicken or beef, or both.			❌					
A0425	Hảqbaı jí to ru baq tủzy rào níchaq to baq pỉca rào jỉachaq nha.	I'll cook soup today, and pizza tomorrow.								
A0426	Dủq pỉe súq to rı baq chảı to baq kảfe moq?	Do you (habitually) drink tea or coffee?			❌					
A0430	Shảo jí lâ kảqgaı sıa rảı jí.	I want nothing to see me.			✔️					
A0439	Dủ gỉq lẻ hóq da.	That seems improbable.			✔️					
A0448	Bủ nủo nháo dùoı sa fẻ chảq cà jâq jảq nủokuaı nháo.	He hasn't slept for five days, causing (him) to be very very tired.		✔️	❌					
A0449	Iq shả tâı súq bı hỉoq jí da.	If you win, I'll be proud.			✔️					
A0461	Chẻo lủaqgaq mí Chảq roı póho pỉa.	Chang and his sibling play with each other.			✔️					
A0465	Mủqdoa súq fóq jí ba.	Hand me the phone.								
A0470	Mả gủo dẻoqsoı pó lâqcaı súq roı pósuq pỉa moq?	Was you and and your sibling being loud an argument?			tue					
A0473	Tu lủ sỉ nháoa hoı kỉq pa chỏ máq da.	All those who watched the aforementioned movie liked it.			✔️					
A0474	Tu sï nháoa hoı kỉq pa chỏ máq da.	All those who watched the aforementioned movie liked it.			✔️					
A0476	Mả fỉeq ku súq ní moq.	Is it you who created this?			✔️					
A0477	Chủq nháo ku sa shảmu da	It's an apple that he ate.								
A0480	Mả chỉ súq jêı nháo mí Chảq moq?	Do you think he is Chang?								
A0483	Nỏ ní kủqtoaı Tóaqzu da.	This sentence is in Toaq.								
A0489	Mủı sa gủ hoı tỏa da.	That word has two meanings.								
A0490	Nỉqdao hı rảı moq.	What's new?								
A0494	Chẻ súq hı rảı moq.	What is your job?				✔️				
A0503	Jỏe lỷ tảogaq jí ru pójı nảqpıa sháha da.	My brother and I are skilled at playing chess.								
A0504	Gỏıche pójı lỉqpıa da.	My sister is a doctor.								
A0506	Tỉ póho fủ chíejıo da.	His son is at school.								
A0514	Chủa shú «Hảna» jí da.	"My name is ""Hana""."								
A0521	Bủ tỉ máq úsonagua da.	It is not in the United States.								
A0523	Chủa hı súq moq.	What's your name?								
A0528	Nủ chỏaıjaq máq kùı hı rảı moq?	Why is it that expensive?								
A0529	Tỉ pósuq pảo hı rảı moq.	Where are your parents?								
A0535	uủsona mí Lỉsa da.	Lisa is American.								
A0544	Sa pỏq bı lảo jí tî póq da.	There's some people I'm waiting for								
A0546	Bủ tủı súq tóqfua ba.	Don't sit on the table.				✔️				
A0557	Kỉaqtoe nháo póho da.	He cut his hair.								
A0574	Tảodua gủsıoqfa súq, mả jẻo moq.	You know how to bike, don't you?				✔️				
A0580	Jẻo dủa jí dûa súq co rảı da.	I do know how much you know.								
A0593	Chỉa jí lî sỏa súq ja da.	I need your help.		✔️						
A0594	Shỷ sỏa súq jí súq ba.	Let me help you.		✔️						
A0605	Mả shỷ kủq súq jí sa súq moq.	Do you allow me to talk to you?								
A0705	Jảq lủaı hoı lủa da.	That story is very funny.								
A0714	Sỏq sảo ní jío nïe ní dỏaq da.	This is the biggest building in the city.								
A0716	Pủ tủa tỉ súq hoı kủe hı moq.	Where did you put that book?								
A0725	Tỉ pójı lỉqfu úsonagua da.	My daughter is in the United States.								
A0729	Chỏ jí ke rëo pósuq sủeta nháoa da.	I like the color of your sweater.								
A0738	Mả bủ nâqfu sa rảı súq moq.	Do you not have any sons?								
A0752	Bủ dủa súq tîo dẻ súq da.	You don’t know how beautiful you are.	✔️							
A0755	Bủ dủa súq tîopuı míy da.	You don’t know how many we are.	✔️							
A0835	Keo háq bı, chỏ tu máq da!	But as for the food, everyone liked it!								
A0843	Mả hỉaq pảı súq moq.	Do you have few friends?								
A0895	Kỏe mảı jí súq tuq pỏq da.	I choose you, out of all people, to love.								
A0896	Kỏe rủaq pũ jí bû hóq da.	I chose to declare that it is false.								
A0897	Kỏe rủaq jĩa jí jêo hóq da.	I chode to declare that it is true.								
A0901	Kủaı pủagoaı jí áq da.	I want to massage myself.								
A0939	Lỏı nháo baq bủ sủq da.	They hate people who aren't you.		✔️						
A0945	Bủe pójı nủotoq sa pủı rỉq lỉao da.	Many green fungi live in my mattress.								
A0946	Kủoı shủeq ní rïoq baq rỉqchaı da.	This type of green tea is less bitter.								
A0947	Kủoı sỏe ní rïoq baq kảfe da.	This type of coffee is less sour.								
A0951	Hỏaq chòe jûaq bủ hỏaı kûoq da.	It burns until even bone doesn't remain.								
A0953	Chỉ sıa pỏq chêaq tảı góıche da.	Nobody believes that the doctor is trusted to succeed.								
A0967	Bủ kỉu rỉudoa baq fủq të gẻı da.	An article of clothing which has been worn is not able to be given back.								
A0968	Mủoq ní baq chủaı nỏaı roı baq kẻaq dủaoboe da.	This is made of frozen milk and salty cookies.								
A0969	Nẻo sa pủı shỉapoaqse ní kỏıtıeq da.	Many pieces of broken glass are on this walking way.								
A0971	Dủı sẻakuaı jí lî fả ja bíajıo da.	I am too exhausted to go to hospital.								
A0982	Mả nỉ tẻaqrıaı lú nảı jỏaı súq nháoa moq.	Is it this bra that you're searching for now?								
A0990	Bủ tâq nảosıqtua súq nìe ní hẻqchuo ba.	Do not bathe yourself in this container.								
A0992	Chủfaq tủa tỉ jí súq húıtaojıo ka.	I am taking you to jail.								
A0994	Ke nủaq bı shỏ jảq gẻaq póho nỉq fủq da.	As for that night, her new clothing got very dirty.								
	Dủa nháo sıa da.	She knows nothing.								
	Dủa nháo sıa rảı da.	She knows nothing.								
	Dủa nháo sıa pỏ jí da.	She knows nothing about me.								
	Dủa nháo sıa räq jí da.	She knows nothing about me.								
	Pảı jí sıa da.	I have no friends.								
	Pảı jí sıa rảı da.	I have no friends.								
	Lỏı jí sıa da.	I don’t hate anyone.								
	Lỏı jí sıa rảı da.	I don’t hate anyone.								
	Lỏı sıa jí da.	No one hates me.								
	Lỏı sıa rảı jí da.	No one hates me.								
	Mảı jí sıa da.	I don’t love anyone.								
	Mảı jí sıa rảı da.	I don’t love anyone.								
	Mảı sıa jí da.	No one loves me.								
	Mảı sıa rảı jí da.	No one loves me.								
	Lẻoshaı jí jĩa rào sıa da.	I will never give up.								
	Gủo sıa lêoshaı jí da.	I will never give up.								
	Lẻoshaı múy jĩa rào sıa ba.	We must never give up.								
	Lẻoshaı míy jĩa rào sıa ba.	We must never give up.								
	Mả hủogaı súq sıa küq jí nháoa moq.	Did you hear nothing I said?								
	Mả hủogaı súq sıa lủ kủq jí nháoa moq.	Did you hear nothing I said?								
	Mả tảocho súq sıa moq.	Is there nothing you enjoy doing?								
	Mả jảı súq rào sıa moq.	Are you never happy?								
	Mả fẻı nháo rào sıa moq.	Are they never angry?								
	Mảı sa lỉq sıa nảq da.	Some women don’t love any men.								
	Mảı sa nảq sıa lỉq da.	Some men don’t love any women.								
	Lỏı sıa tu rẻq da.	No one hates everyone.								
	Tảocho sıa tu da.	No one enjoys doing everyting.								
	Jỏe sıa rảı tu da.	No one is an expert at everything.								
	Jỏe sıa sıa da.	No one is an expert at nothing.								
	Nỉeq sıa sıa da.	No one is a beginner at nothing.								
	Mảı jí tu rẻq da.	I love all humans.								
	Mảı jí tu nỉaı da.	I love all animals.								
	Mảı jí tu mỉe da.	I love all living things.								
	Mảı máy tu rẻq ba.	We should love all humans.								
	Mảı máy tu nỉaı ba.	We should love all animals.								
	Mảı máy tu mỉe ba.	We should love all living things.								
	Jỏe tu sa rảı da.	Everyone is good at something.								
	Nỉeq tu sa rảı da.	Everyone is poor at something.								
	Dủa nháo tu da!	She knows everything!								
	Dủa jí tu pỏ súq da.	I know everything about you.								
	Kủaı jí dûa ja tu pỏ ní pỉo da.	I want to know everything about this rock.								
	Kủaı jí dûa ja tu pỏ nháoe da.	I want to know everything about the sun.								
	Kủaı jí dûa ja tu pỏ míao da.	I want to know everything about the moon.								
	Kảqsı jí míao rào tu shỉ nủaq da.	I look at the moon every night.								
	Mảı tu shỉ rẻq shí rẻq ba.	All humans should love themselves.								
	Mảı tu shỉ pỏq shí pỏq ba.	All people should love themselves.								
	Bủ mâı tu shỉ rẻq shí rẻq da.	Not all humans love themselves.								
	Bủ mâı tu shỉ pỏq shí pỏq da.	Not all people love themselves.								
	Mảı tu shỉ rẻq áq ba.	All humans should love themselves.								
	Mảı tu shỉ pỏq áq ba.	All people should love themselves.								
	Bủ mâı tu shỉ rẻq áq da.	Not all humans love themselves.								
	Bủ mâı tu shỉ pỏq áq da.	Not all people love themselves.								
	Zảo jí ke kảto da.	I’m familiar with the cat.								
	Zảo jí ke kủne da.	I’m familiar with the dog.								
	Zảo jí ke cỉe da.	I’m familiar with the fish.								
	Zảo jí ke tẻasaora da.	I’m familiar with the dinosaur.								
	Mảı jí ke kảto da.	I love the cat.								
	Mảı jí ke kủne da.	I love the dog.								
	Mảı jí ke cỉe da.	I love the fish.								
	Mảı jí ke tẻasaora da.	I love the dinosaur.								
	Pảıgoaı jí ke kảto da.	I pet the cat.								
	Pảıgoaı jí ke kủne da.	I pet the dog.								
	Jỉaı jí ke cỉe da.	I hold the fish.								
	Chảocaq jí ke tẻasaora da!	I ride the dinosaur!								
	Pảı jí ke pỏq.	I’m friends with the person.								
	Pảı ke pỏq jí.	The person is friends with me.								
	Shảo dủa jí ke düa súq nháoa da.	I want to know what you know.								
	Shảo bỏ jí ke bö súq nháoa da.	I want to own what you own.								
	Tảo súq ke täo jí ba.	Do what I do.								
	Kẻo bủ kủq súq ke küq jí nháoa ba.	But don’t say what I say.								
	Dủa súq ke söq sủao da.	You know the most important thing.								
	Hỉa ke söq sủao moq.	What’s the most important thing?								
	Chỉ jí ke chï nháo nháoa da.	I believe what they believe.								
	Keo háq bı, jảq gỉ máq da!	But as for the food, it was very good!								
	Keo líq bı, jỏe sủaq nháo da.	But as for the woman, she is a good singer.								
	Keo náq bı, nỉeq sủaq nháo da.	But as for the man, he is not a good singer.								
	Keo jỏe sủaq súq da!	But you’re a good singer!								
	Keo bủ lỉe jí jôe sủaq ja da.	But I don’t feel like a good singer.								
	Keo sủaq súq dẽ pũjuı.	But you sang beautifully just now.								
	Keo kủoı jỏe sủaq jí ní pỏq da.	But I’m not as good a singer as these people.								
	Keo bủ bỏq hóq jôe sủaq súq da.	But that doesn’t prevent you from being a good singer.								
	Keo lỉe jĩa rào sa súq jôe sủaq ja nha.	But I promise one day you’ll feel like a good singer.								
	Keo jảq fỏıca fîeq há baq mủa da.	But writing examples is very boring.								
	Keo sủa hóq da.	But it’s necessary.								
	Tıu tảo jí hóq nha.	So I’ll do it.								
	Tıu tảo sa hóq ba.	So someone should do it.								
	Tıu tảo súq hóq ba!	So do it!								
	Pảı súq co rảı moq.	How many friends do you have?								
	Pảı súq co moq.	How many friends do you have?								
	Fỉeq súq co lẻa moq.	How many artworks have you created?								
	Fỉeq súq co kủe moq.	How many books have you written?								
	Pảı súq co päı jí moq.	How many of my friends are you friends with?								
	Sủaq co rảı dẽ moq.	How many sang beautifully?								
	Sủaq co dẽ moq.	How many sang beautifully?								
	Sủaq co rẻq dẽ moq.	How many people sang beautifully?								
	Sủaq co rảı bũ dẻ moq.	How many sang non-beautifully?								
	Sủaq co bũ dẻ moq.	How many sang non-beautifully?								
	Sủaq co rẻq bũ dẻ moq.	How many people sang non-beautifully?								
	Dủa míy pâı súq co rảı da.	We know how many friends you have.								
	Dủa míy pâı súq co da.	We know how many friends you have.								
	Dủa míy fîeq súq co lẻa da.	We know how many pieces of art you’ve created.								
	Dủa míy fîeq súq co kủe da.	We know how many books you’ve written.								
	Dủa míy pâı súq co päı jí da.	We know how many of my friends are your friends.								
	Dủa míy sûaq co rảı dẽ da.	We know how many sang beautifully.								
	Dủa míy sûaq co dẽ da.	We know how many sang beautifully.								
	Dủa míy sûaq co rẻq dẽ da.	We know how many people sang beautifully.								
	Dủa míy sûaq co rảı bũ dẻ da.	We know how many sang non-beautifully.								
	Dủa míy sûaq co bũ dẻ da.	We know how many sang non-beautifully.								
	Dủa míy sûaq co rẻq bũ dẻ da.	We know how many people sang non-beautifully.								
	Shỉ súhu da.	The pig is one in number.								
	Shỉ ní sủhu da.	This pig is one in number.								
	Shỉ sủhu ní da.	This is one pig.								
	Gủ góso da.	The chickens are two in number.								
	Gủ ní gỏso da.	These chickens are two in number.								
	Gủ gỏso ní da.	These are two chickens.								
	Sảq gúoso da.	The cattle are three in number.								
	Sảq ní guoso da.	These cattle are three in number.								
	Sảq gủoso ní da.	There are three cattle.								
	Jỏ rúa da.	The flowers are four in number.								
	Jỏ ní rủa da.	These flowers are four in number.								
	Jỏ rủa ní da.	These are four flowers.								
	Fẻ múao da.	The trees are five in number.								
	Fẻ ní mủao da.	These trees are five in number.								
	Fẻ mủao ní da.	These are five trees.								
	Cỉ shúao da.	The birds are six in number.								
	Cỉ ní shủao da.	These birds are six in number.								
	Cỉ shủao ní da.	These are six birds.								
	Dỉaı búajıo da.	The houses are seven in number.								
	Dỉaı ní bủajıo da.	These houses are seven in number.								
	Dỉaı bủajıo ní da.	These are four houses.								
	Rỏaı réq da.	The humans are eight in number.								
	Rỏaı ní rẻq da.	These humans are eight in number.								
	Rỏaı rẻq ní da.	These are eight humans.								
	Nẻı tíaı da.	The boxes are nine in number.								
	Nẻı ní tỉaı da.	These boxes are nine in number.								
	Nẻı tỉaı ní da.	These are nine boxes.								
	Hẻı károtoq da.	The carrots are ten in number.								
	Hẻı ní kảrotoq da.	These carrots are ten in number.								
	Hẻı kảrotoq ní da.	These are ten carrots.								
	Hẻıshı káto da.	The cats are eleven in number.								
	Hẻıshı ní kảto da.	These cats are eleven in number.								
	Hẻıshı kảto ní da.	These are eleven cats.								
	Hẻıgu kúne da.	The dogs are twelve in number.								
	Hẻıgu ní kủne da.	These dogs are twelve in number.								
	Hẻıgu kủne ní da.	These are twelve dogs.								
	Hẻısaq píohea da.	The stones are thirteen in number.								
	Hẻısaq ní pỉohea da.	These stones are thirteen in number.								
	Hẻısaq pỉohea ní da.	These are thirteen stones.								
	Hẻıjo péqboe da.	The pieces of paper are fourteen in number.								
	Hẻıjo ní pẻqboe da.	These pieces of paper are fourteen in number.								
	Hẻıjo pẻqboe ní da.	These are fourteen pieces of paper.								
	Hẻıfe náocheoq da.	The water bottles are fifteen in number.								
	Hẻıfe ní nảocheoq da.	These water bottles are fifteen in number.								
